EquipmentOrderId,Date,ProductName,UnitOfMeasure,Quantity,CostPerItem,Costs,Currency,EmployeeId
EO109921,1997-07-19,Printer paper,ST,1,1.9,1.9,EUR,E107598
EO109929,1997-07-20,Pen,ST,1,0.5,0.5,EUR,E107583
EO109947,1997-07-24,Notepad,ST,4,0.9,3.6,EUR,E107543
EO109947,1997-07-25,Notepad,ST,4,0.9,3.6,EUR,E107598
EO109961,1997-07-26,Printer paper,ST,1,1.9,1.9,EUR,E107653
EO109961,1997-07-31,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107643
EO109966,1997-08-04,Pencil,ST,3,0.2,0.6,EUR,E107615
EO109973,1997-08-04,Notepad,ST,2,0.9,1.8,EUR,E107653
EO109983,1997-08-05,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107653
EO110000,1997-08-06,Notepad,ST,2,0.9,1.8,EUR,E107567
EO110003,1997-08-06,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107601
EO110019,1997-08-08,Notepad,ST,3,0.9,2.7,EUR,E107579
EO110033,1997-08-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107623
EO110038,1997-08-13,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107596
EO110058,1997-08-13,Paper clips (package),ST,4,4.3,17.2,EUR,E107632
EO110077,1997-08-14,Paper clips (package),ST,5,4.3,21.5,EUR,E107601
EO110089,1997-08-15,Paper clips (package),ST,4,4.3,17.2,EUR,E107637
EO110102,1997-08-20,Pen,ST,1,0.5,0.5,EUR,E107637
EO110109,1997-08-23,Pen,ST,1,0.5,0.5,EUR,E107637
EO110129,1997-08-25,Printer paper,ST,1,1.9,1.9,EUR,E107652
EO110132,1997-08-27,Pencil,ST,4,0.2,0.8,EUR,E107639
EO110147,1997-08-28,Pencil,ST,3,0.2,0.6,EUR,E107641
EO110156,1997-08-31,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107567
EO110157,1997-09-06,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107598
EO110165,1997-09-06,Printer paper,ST,1,1.9,1.9,EUR,E107636
EO110185,1997-09-08,Paper clips (package),ST,3,4.3,12.89,EUR,E107637
EO110194,1997-09-08,Pencil,ST,4,0.2,0.8,EUR,E107639
EO110200,1997-09-10,Notepad,ST,2,0.9,1.8,EUR,E107641
EO110201,1997-09-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107550
EO110214,1997-09-13,Paper clips (package),ST,4,4.3,17.2,EUR,E107575
EO110233,1997-09-13,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107601
EO110250,1997-09-14,Notepad,ST,3,0.9,2.7,EUR,E107590
EO110252,1997-09-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107579
EO110254,1997-09-17,Pencil,ST,5,0.2,1.0,EUR,E107653
EO110270,1997-09-18,Printer paper,ST,1,1.9,1.9,EUR,E107579
EO110282,1997-09-20,Pen,ST,1,0.5,0.5,EUR,E107636
EO110291,1997-09-23,Pencil,ST,4,0.2,0.8,EUR,E107579
EO110301,1997-09-23,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107632
EO110313,1997-09-24,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107637
EO110317,1997-09-24,Printer paper,ST,1,1.9,1.9,EUR,E107637
EO110335,1997-09-25,Printer paper,ST,1,1.9,1.9,EUR,E107590
EO110355,1997-09-25,Paper clips (package),ST,5,4.3,21.5,EUR,E107615
EO110355,1997-09-25,Pencil,ST,5,0.2,1.0,EUR,E107662
EO110355,1997-09-26,Notepad,ST,3,0.9,2.7,EUR,E107559
EO110373,1997-09-26,Notepad,ST,4,0.9,3.6,EUR,E107596
EO110388,1997-09-26,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107601
EO110405,1997-09-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107615
EO110419,1997-09-28,Notepad,ST,3,0.9,2.7,EUR,E107623
EO110435,1997-09-28,Printer paper,ST,1,1.9,1.9,EUR,E107639
EO110439,1997-09-28,Paper clips (package),ST,5,4.3,21.5,EUR,E107653
EO110444,1997-09-30,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107632
EO110449,1997-10-04,Pencil,ST,4,0.2,0.8,EUR,E107543
EO110456,1997-10-04,Paper clips (package),ST,3,4.3,12.89,EUR,E107652
EO110475,1997-10-09,Printer paper,ST,1,1.9,1.9,EUR,E107596
EO110477,1997-10-09,Pencil,ST,4,0.2,0.8,EUR,E107665
EO110489,1997-10-11,Pencil,ST,5,0.2,1.0,EUR,E107575
EO110490,1997-10-11,Printer paper,ST,1,1.9,1.9,EUR,E107636
EO110509,1997-10-11,Paper clips (package),ST,4,4.3,17.2,EUR,E107653
EO110524,1997-10-12,Pencil,ST,3,0.2,0.6,EUR,E107615
EO110541,1997-10-14,Printer paper,ST,1,1.9,1.9,EUR,E107583
EO110556,1997-10-15,Pencil,ST,4,0.2,0.8,EUR,E107583
EO110571,1997-10-15,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107632
EO110571,1997-10-16,Printer paper,ST,1,1.9,1.9,EUR,E107550
EO110572,1997-10-18,Pen,ST,1,0.5,0.5,EUR,E107590
EO110586,1997-10-22,Notepad,ST,4,0.9,3.6,EUR,E107598
EO110601,1997-10-22,Printer paper,ST,1,1.9,1.9,EUR,E107665
EO110609,1997-10-23,Paper clips (package),ST,4,4.3,17.2,EUR,E107596
EO110625,1997-10-23,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107598
EO110626,1997-10-26,Paper clips (package),ST,4,4.3,17.2,EUR,E107652
EO110640,1997-10-28,Pen,ST,1,0.5,0.5,EUR,E107550
EO110649,1997-10-29,Printer paper,ST,1,1.9,1.9,EUR,E107590
EO110649,1997-10-31,Notepad,ST,3,0.9,2.7,EUR,E107639
EO110668,1997-10-31,Pencil,ST,4,0.2,0.8,EUR,E107641
EO110670,1997-11-06,Printer paper,ST,1,1.9,1.9,EUR,E107623
EO110680,1997-11-06,Notepad,ST,2,0.9,1.8,EUR,E107637
EO110693,1997-11-11,Pencil,ST,3,0.2,0.6,EUR,E107623
EO110707,1997-11-11,Pencil,ST,3,0.2,0.6,EUR,E107652
EO110711,1997-11-11,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107653
EO110722,1997-11-12,Pen,ST,1,0.5,0.5,EUR,E107543
EO110732,1997-11-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107543
EO110750,1997-11-13,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107596
EO110758,1997-11-14,Paper clips (package),ST,3,4.3,12.89,EUR,E107550
EO110778,1997-11-15,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107641
EO110778,1997-11-16,Pencil,ST,4,0.2,0.8,EUR,E107636
EO110793,1997-11-18,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107543
EO110801,1997-11-18,Paper clips (package),ST,3,4.3,12.89,EUR,E107567
EO110815,1997-11-19,Paper clips (package),ST,4,4.3,17.2,EUR,E107543
EO110821,1997-11-21,Paper clips (package),ST,4,4.3,17.2,EUR,E107636
EO110827,1997-11-22,Paper clips (package),ST,3,4.3,12.89,EUR,E107652
EO110841,1997-11-28,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107567
EO110845,1997-11-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107632
EO110855,1997-11-29,Pen,ST,1,0.5,0.5,EUR,E107550
EO110868,1997-11-29,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107596
EO110871,1997-11-30,Pencil,ST,3,0.2,0.6,EUR,E107559
EO110891,1997-12-01,Pencil,ST,4,0.2,0.8,EUR,E107615
EO110910,1997-12-01,Printer paper,ST,1,1.9,1.9,EUR,E107662
EO110925,1997-12-02,Notepad,ST,3,0.9,2.7,EUR,E107579
EO110930,1997-12-02,Pencil,ST,4,0.2,0.8,EUR,E107643
EO110942,1997-12-06,Paper clips (package),ST,5,4.3,21.5,EUR,E107601
EO110955,1997-12-06,Pencil,ST,3,0.2,0.6,EUR,E107632
EO110955,1997-12-06,Pen,ST,1,0.5,0.5,EUR,E107641
EO110962,1997-12-07,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107543
EO110971,1997-12-07,Notepad,ST,3,0.9,2.7,EUR,E107623
EO110980,1997-12-09,Notepad,ST,2,0.9,1.8,EUR,E107666
EO110984,1997-12-10,Notepad,ST,3,0.9,2.7,EUR,E107592
EO110992,1997-12-10,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107665
EO110997,1997-12-11,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107583
EO111001,1997-12-11,Pencil,ST,5,0.2,1.0,EUR,E107637
EO111001,1997-12-11,Pen,ST,1,0.5,0.5,EUR,E107652
EO111019,1997-12-15,Notepad,ST,2,0.9,1.8,EUR,E107550
EO111023,1997-12-20,Notepad,ST,3,0.9,2.7,EUR,E107592
EO111036,1997-12-20,Pencil,ST,4,0.2,0.8,EUR,E107601
EO111052,1997-12-20,Pen,ST,1,0.5,0.5,EUR,E107652
EO111057,1997-12-23,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107579
EO111077,1997-12-26,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107590
EO111088,1997-12-27,Pencil,ST,3,0.2,0.6,EUR,E107643
EO111107,1997-12-29,Notepad,ST,2,0.9,1.8,EUR,E107637
EO111113,1997-12-30,Paper clips (package),ST,5,4.3,21.5,EUR,E107615
EO111115,1998-01-01,Pencil,ST,5,0.2,1.0,EUR,E107601
EO111122,1998-01-02,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107559
EO111126,1998-01-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107579
EO111141,1998-01-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107615
EO111155,1998-01-05,Notepad,ST,2,0.9,1.8,EUR,E107559
EO111158,1998-01-06,Notepad,ST,2,0.9,1.8,EUR,E107632
EO111167,1998-01-06,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107643
EO111180,1998-01-12,Pen,ST,1,0.5,0.5,EUR,E107575
EO111198,1998-01-14,Paper clips (package),ST,5,4.3,21.5,EUR,E107601
EO111214,1998-01-15,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107636
EO111225,1998-01-15,Notepad,ST,3,0.9,2.7,EUR,E107652
EO111239,1998-01-16,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107665
EO111243,1998-01-17,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107666
EO111251,1998-01-19,Pen,ST,1,0.5,0.5,EUR,E107592
EO111254,1998-01-20,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107601
EO111264,1998-01-23,Notepad,ST,4,0.9,3.6,EUR,E107579
EO111265,1998-01-24,Pen,ST,1,0.5,0.5,EUR,E107596
EO111274,1998-01-24,Pencil,ST,4,0.2,0.8,EUR,E107643
EO111275,1998-01-25,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107592
EO111277,1998-01-26,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107559
EO111292,1998-01-26,Notepad,ST,3,0.9,2.7,EUR,E107641
EO111295,1998-01-29,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107641
EO111308,1998-01-30,Pencil,ST,3,0.2,0.6,EUR,E107567
EO111321,1998-01-30,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107583
EO111324,1998-01-30,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107615
EO111342,1998-01-31,Pen,ST,1,0.5,0.5,EUR,E107583
EO111345,1998-01-31,Pen,ST,1,0.5,0.5,EUR,E107590
EO111362,1998-02-02,Printer paper,ST,1,1.9,1.9,EUR,E107559
EO111381,1998-02-03,Paper clips (package),ST,4,4.3,17.2,EUR,E107583
EO111387,1998-02-05,Pen,ST,1,0.5,0.5,EUR,E107543
EO111402,1998-02-05,Notepad,ST,3,0.9,2.7,EUR,E107567
EO111418,1998-02-05,Notepad,ST,2,0.9,1.8,EUR,E107575
EO111430,1998-02-06,Notepad,ST,4,0.9,3.6,EUR,E107667
EO111447,1998-02-08,Pencil,ST,5,0.2,1.0,EUR,E107601
EO111451,1998-02-10,Paper clips (package),ST,3,4.3,12.89,EUR,E107666
EO111464,1998-02-11,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107583
EO111466,1998-02-14,Notepad,ST,4,0.9,3.6,EUR,E107596
EO111475,1998-02-17,Notepad,ST,4,0.9,3.6,EUR,E107601
EO111492,1998-02-18,Notepad,ST,2,0.9,1.8,EUR,E107609
EO111512,1998-02-23,Pencil,ST,3,0.2,0.6,EUR,E107641
EO111525,1998-02-23,Pen,ST,1,0.5,0.5,EUR,E107665
EO111528,1998-02-24,Paper clips (package),ST,4,4.3,17.2,EUR,E107653
EO111542,1998-02-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107672
EO111550,1998-03-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107652
EO111570,1998-03-06,Paper clips (package),ST,4,4.3,17.2,EUR,E107590
EO111587,1998-03-07,Notepad,ST,2,0.9,1.8,EUR,E107652
EO111603,1998-03-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107543
EO111622,1998-03-09,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107583
EO111635,1998-03-09,Paper clips (package),ST,4,4.3,17.2,EUR,E107672
EO111637,1998-03-13,Pencil,ST,5,0.2,1.0,EUR,E107667
EO111638,1998-03-14,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107662
EO111658,1998-03-17,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107609
EO111658,1998-03-17,Paper clips (package),ST,5,4.3,21.5,EUR,E107609
EO111671,1998-03-19,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107579
EO111689,1998-03-19,Paper clips (package),ST,3,4.3,12.89,EUR,E107636
EO111699,1998-03-20,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107567
EO111719,1998-03-23,Pencil,ST,4,0.2,0.8,EUR,E107667
EO111732,1998-03-25,Pencil,ST,3,0.2,0.6,EUR,E107590
EO111748,1998-03-26,Pencil,ST,3,0.2,0.6,EUR,E107567
EO111752,1998-03-26,Paper clips (package),ST,5,4.3,21.5,EUR,E107653
EO111754,1998-03-26,Pencil,ST,4,0.2,0.8,EUR,E107667
EO111761,1998-03-28,Notepad,ST,3,0.9,2.7,EUR,E107575
EO111771,1998-03-29,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107672
EO111784,1998-03-30,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107575
EO111788,1998-04-04,Pencil,ST,4,0.2,0.8,EUR,E107601
EO111792,1998-04-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107667
EO111804,1998-04-05,Paper clips (package),ST,4,4.3,17.2,EUR,E107601
EO111804,1998-04-09,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107641
EO111814,1998-04-10,Paper clips (package),ST,3,4.3,12.89,EUR,E107592
EO111817,1998-04-11,Paper clips (package),ST,5,4.3,21.5,EUR,E107615
EO111833,1998-04-11,Notepad,ST,3,0.9,2.7,EUR,E107623
EO111842,1998-04-12,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107598
EO111846,1998-04-12,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107662
EO111863,1998-04-14,Notepad,ST,2,0.9,1.8,EUR,E107666
EO111866,1998-04-15,Pencil,ST,3,0.2,0.6,EUR,E107598
EO111872,1998-04-18,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107550
EO111878,1998-04-19,Pencil,ST,4,0.2,0.8,EUR,E107639
EO111898,1998-04-22,Paper clips (package),ST,5,4.3,21.5,EUR,E107559
EO111918,1998-04-24,Paper clips (package),ST,3,4.3,12.89,EUR,E107596
EO111931,1998-04-24,Printer paper,ST,1,1.9,1.9,EUR,E107598
EO111934,1998-04-24,Pencil,ST,4,0.2,0.8,EUR,E107653
EO111949,1998-04-25,Paper clips (package),ST,4,4.3,17.2,EUR,E107590
EO111962,1998-04-25,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107601
EO111971,1998-04-25,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107667
EO111989,1998-04-26,Printer paper,ST,1,1.9,1.9,EUR,E107615
EO112005,1998-04-27,Paper clips (package),ST,3,4.3,12.89,EUR,E107543
EO112011,1998-04-27,Pencil,ST,4,0.2,0.8,EUR,E107623
EO112016,1998-04-28,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107550
EO112028,1998-04-29,Pencil,ST,5,0.2,1.0,EUR,E107667
EO112031,1998-04-30,Notepad,ST,3,0.9,2.7,EUR,E107543
EO112038,1998-05-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107567
EO112054,1998-05-02,Pen,ST,1,0.5,0.5,EUR,E107673
EO112070,1998-05-07,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107583
EO112088,1998-05-07,Printer paper,ST,1,1.9,1.9,EUR,E107598
EO112095,1998-05-09,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107673
EO112096,1998-05-11,Printer paper,ST,1,1.9,1.9,EUR,E107667
EO112101,1998-05-12,Notepad,ST,4,0.9,3.6,EUR,E107592
EO112119,1998-05-12,Paper clips (package),ST,4,4.3,17.2,EUR,E107636
EO112121,1998-05-13,Printer paper,ST,1,1.9,1.9,EUR,E107672
EO112140,1998-05-16,Notepad,ST,2,0.9,1.8,EUR,E107632
EO112145,1998-05-20,Pen,ST,1,0.5,0.5,EUR,E107632
EO112146,1998-05-22,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107636
EO112149,1998-05-22,Printer paper,ST,1,1.9,1.9,EUR,E107672
EO112152,1998-05-23,Pen,ST,1,0.5,0.5,EUR,E107583
EO112152,1998-05-23,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107653
EO112152,1998-05-24,Pencil,ST,4,0.2,0.8,EUR,E107575
EO112164,1998-05-26,Paper clips (package),ST,3,4.3,12.89,EUR,E107590
EO112168,1998-05-27,Pencil,ST,3,0.2,0.6,EUR,E107550
EO112170,1998-05-28,Paper clips (package),ST,4,4.3,17.2,EUR,E107567
EO112183,1998-05-30,Notepad,ST,3,0.9,2.7,EUR,E107667
EO112185,1998-06-01,Pencil,ST,3,0.2,0.6,EUR,E107543
EO112186,1998-06-01,Paper clips (package),ST,5,4.3,21.5,EUR,E107579
EO112199,1998-06-02,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107652
EO112217,1998-06-03,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107666
EO112228,1998-06-04,Pen,ST,1,0.5,0.5,EUR,E107583
EO112237,1998-06-04,Pen,ST,1,0.5,0.5,EUR,E107652
EO112250,1998-06-04,Paper clips (package),ST,5,4.3,21.5,EUR,E107653
EO112251,1998-06-05,Paper clips (package),ST,4,4.3,17.2,EUR,E107637
EO112271,1998-06-08,Pen,ST,1,0.5,0.5,EUR,E107550
EO112285,1998-06-09,Pencil,ST,4,0.2,0.8,EUR,E107623
EO112305,1998-06-10,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107662
EO112312,1998-06-11,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107637
EO112316,1998-06-12,Paper clips (package),ST,5,4.3,21.5,EUR,E107665
EO112332,1998-06-12,Pencil,ST,3,0.2,0.6,EUR,E107672
EO112337,1998-06-12,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107672
EO112355,1998-06-13,Paper clips (package),ST,4,4.3,17.2,EUR,E107637
EO112369,1998-06-14,Notepad,ST,4,0.9,3.6,EUR,E107592
EO112369,1998-06-14,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107632
EO112373,1998-06-17,Paper clips (package),ST,4,4.3,17.2,EUR,E107567
EO112373,1998-06-18,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107609
EO112375,1998-06-18,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107681
EO112382,1998-06-19,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107681
EO112399,1998-06-20,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107662
EO112404,1998-06-21,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107592
EO112405,1998-06-21,Pencil,ST,5,0.2,1.0,EUR,E107636
EO112408,1998-06-21,Notepad,ST,3,0.9,2.7,EUR,E107639
EO112418,1998-06-21,Notepad,ST,3,0.9,2.7,EUR,E107666
EO112430,1998-06-23,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107652
EO112445,1998-06-23,Notepad,ST,4,0.9,3.6,EUR,E107667
EO112463,1998-06-24,Notepad,ST,3,0.9,2.7,EUR,E107559
EO112464,1998-06-24,Notepad,ST,3,0.9,2.7,EUR,E107643
EO112479,1998-06-25,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107643
EO112491,1998-06-30,Printer paper,ST,1,1.9,1.9,EUR,E107643
EO112497,1998-06-30,Pencil,ST,4,0.2,0.8,EUR,E107667
EO112514,1998-07-01,Pen,ST,1,0.5,0.5,EUR,E107543
EO112529,1998-07-02,Notepad,ST,2,0.9,1.8,EUR,E107575
EO112535,1998-07-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107596
EO112536,1998-07-02,Pencil,ST,4,0.2,0.8,EUR,E107632
EO112552,1998-07-03,Pen,ST,1,0.5,0.5,EUR,E107583
EO112553,1998-07-04,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107598
EO112565,1998-07-05,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107596
EO112582,1998-07-08,Paper clips (package),ST,4,4.3,17.2,EUR,E107609
EO112589,1998-07-10,Pencil,ST,4,0.2,0.8,EUR,E107579
EO112593,1998-07-11,Pencil,ST,3,0.2,0.6,EUR,E107590
EO112599,1998-07-11,Pencil,ST,3,0.2,0.6,EUR,E107590
EO112613,1998-07-11,Paper clips (package),ST,3,4.3,12.89,EUR,E107652
EO112614,1998-07-11,Notepad,ST,4,0.9,3.6,EUR,E107665
EO112632,1998-07-12,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107681
EO112640,1998-07-14,Printer paper,ST,1,1.9,1.9,EUR,E107673
EO112646,1998-07-16,Paper clips (package),ST,3,4.3,12.89,EUR,E107592
EO112656,1998-07-16,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107653
EO112676,1998-07-17,Pen,ST,1,0.5,0.5,EUR,E107639
EO112696,1998-07-19,Pencil,ST,5,0.2,1.0,EUR,E107596
EO112716,1998-07-19,Pen,ST,1,0.5,0.5,EUR,E107598
EO112732,1998-07-19,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107636
EO112738,1998-07-20,Pen,ST,1,0.5,0.5,EUR,E107559
EO112738,1998-07-21,Paper clips (package),ST,5,4.3,21.5,EUR,E107653
EO112758,1998-07-22,Paper clips (package),ST,5,4.3,21.5,EUR,E107662
EO112771,1998-07-23,Notepad,ST,3,0.9,2.7,EUR,E107653
EO112776,1998-07-23,Pen,ST,1,0.5,0.5,EUR,E107673
EO112790,1998-07-24,Pencil,ST,3,0.2,0.6,EUR,E107641
EO112795,1998-07-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107665
EO112800,1998-07-30,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107579
EO112804,1998-08-01,Pen,ST,1,0.5,0.5,EUR,E107590
EO112809,1998-08-04,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107559
EO112822,1998-08-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107623
EO112842,1998-08-05,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107662
EO112853,1998-08-07,Paper clips (package),ST,4,4.3,17.2,EUR,E107641
EO112866,1998-08-08,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107623
EO112870,1998-08-08,Paper clips (package),ST,4,4.3,17.2,EUR,E107632
EO112871,1998-08-08,Paper clips (package),ST,4,4.3,17.2,EUR,E107652
EO112883,1998-08-08,Pen,ST,1,0.5,0.5,EUR,E107667
EO112887,1998-08-09,Paper clips (package),ST,3,4.3,12.89,EUR,E107575
EO112907,1998-08-11,Paper clips (package),ST,4,4.3,17.2,EUR,E107575
EO112923,1998-08-11,Paper clips (package),ST,3,4.3,12.89,EUR,E107592
EO112943,1998-08-11,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107596
EO112953,1998-08-11,Pencil,ST,4,0.2,0.8,EUR,E107639
EO112972,1998-08-11,Notepad,ST,3,0.9,2.7,EUR,E107666
EO112987,1998-08-13,Pen,ST,1,0.5,0.5,EUR,E107673
EO112996,1998-08-15,Pencil,ST,4,0.2,0.8,EUR,E107598
EO113000,1998-08-22,Paper clips (package),ST,5,4.3,21.5,EUR,E107667
EO113001,1998-08-26,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107583
EO113005,1998-08-28,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107543
EO113009,1998-08-28,Printer paper,ST,1,1.9,1.9,EUR,E107601
EO113013,1998-08-29,Paper clips (package),ST,4,4.3,17.2,EUR,E107550
EO113024,1998-08-29,Notepad,ST,3,0.9,2.7,EUR,E107652
EO113025,1998-08-30,Pencil,ST,4,0.2,0.8,EUR,E107590
EO113035,1998-08-31,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107579
EO113035,1998-09-02,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107639
EO113038,1998-09-02,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107691
EO113057,1998-09-03,Printer paper,ST,1,1.9,1.9,EUR,E107543
EO113067,1998-09-03,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107592
EO113086,1998-09-03,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107673
EO113104,1998-09-04,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107575
EO113115,1998-09-04,Pencil,ST,4,0.2,0.8,EUR,E107641
EO113116,1998-09-04,Printer paper,ST,1,1.9,1.9,EUR,E107666
EO113127,1998-09-04,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107683
EO113129,1998-09-07,Printer paper,ST,1,1.9,1.9,EUR,E107666
EO113135,1998-09-07,Pen,ST,1,0.5,0.5,EUR,E107683
EO113141,1998-09-08,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107598
EO113157,1998-09-08,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107681
EO113170,1998-09-09,Pencil,ST,3,0.2,0.6,EUR,E107559
EO113189,1998-09-11,Pencil,ST,4,0.2,0.8,EUR,E107667
EO113204,1998-09-12,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107543
EO113205,1998-09-13,Pencil,ST,5,0.2,1.0,EUR,E107609
EO113206,1998-09-14,Paper clips (package),ST,3,4.3,12.89,EUR,E107590
EO113206,1998-09-16,Pen,ST,1,0.5,0.5,EUR,E107643
EO113219,1998-09-16,Notepad,ST,2,0.9,1.8,EUR,E107673
EO113231,1998-09-17,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107636
EO113231,1998-09-18,Printer cartridge (black),ST,2,7.5,15.0,EUR,E107643
EO113251,1998-09-18,Paper clips (package),ST,4,4.3,17.2,EUR,E107699
EO113259,1998-09-22,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107673
EO113277,1998-09-26,Pencil,ST,5,0.2,1.0,EUR,E107596
EO113292,1998-09-26,Pencil,ST,3,0.2,0.6,EUR,E107665
EO113307,1998-09-27,Notepad,ST,3,0.9,2.7,EUR,E107559
EO113313,1998-09-28,Pen,ST,1,0.5,0.5,EUR,E107550
EO113325,1998-09-28,Printer cartridge (color),ST,1,9.9,9.9,EUR,E107583
EO113342,1998-09-28,Paper clips (package),ST,4,4.3,17.2,EUR,E107583
EO113359,1998-09-28,Notepad,ST,2,0.9,1.8,EUR,E107662
EO113368,1998-09-30,Printer cartridge (black),ST,1,7.5,7.5,EUR,E107632
