BusinessTripId,StartDate,EndDate,EmployeeId,PostalCode,City,OvernightStays,HotelCosts,TravelCosts,Currency
BT104298,1996-08-21,1996-08-22,E107590,36287,Breitenbach,1,0,30.51,EUR
BT104304,1996-08-22,1996-08-22,E107601,36272,Niederaula,0,0,0.0,EUR
BT104306,1996-08-22,1996-08-27,E107590,36304,Alsfeld,5,0,130.88,EUR
BT104313,1996-08-22,1996-08-26,E107590,36284,Hohenroda,4,0,117.79,EUR
BT104319,1996-08-23,1996-08-28,E107623,36277,Schenklengsfeld,5,0,159.12,EUR
BT104322,1996-08-24,1996-08-28,E107601,36251,Bad Hersfeld,4,0,133.95,EUR
BT104329,1996-08-24,1996-08-27,E107623,36275,Kirchheim,3,0,73.23,EUR
BT104332,1996-08-24,1996-08-25,E107590,36287,Breitenbach,1,0,26.33,EUR
BT104339,1996-08-25,1996-08-25,E107601,36266,Heringen,0,0,0.0,EUR
BT104346,1996-08-25,1996-08-30,E107590,36289,Friedewald,5,0,168.81,EUR
BT104349,1996-08-26,1996-08-29,E107590,36287,Breitenbach,3,0,99.23,EUR
BT104353,1996-08-27,1996-09-01,E107623,36280,Oberaula,5,0,126.46,EUR
BT104360,1996-08-28,1996-08-30,E107623,36282,Hauneck,2,0,70.8,EUR
BT104362,1996-08-28,1996-08-31,E107623,36280,Oberaula,3,0,106.32,EUR
BT104364,1996-08-28,1996-08-30,E107623,36280,Oberaula,2,0,48.56,EUR
BT104365,1996-08-28,1996-09-01,E107590,36287,Breitenbach,4,0,129.14,EUR
BT104372,1996-08-29,1996-09-02,E107590,36318,Schwalmtal,4,0,127.45,EUR
BT104376,1996-08-30,1996-09-03,E107623,36284,Hohenroda,4,0,132.43,EUR
BT104383,1996-08-31,1996-09-05,E107601,36219,Cornberg,5,0,134.12,EUR
BT104389,1996-08-31,1996-09-02,E107590,36286,Neuenstein,2,0,60.64,EUR
BT104394,1996-09-01,1996-09-03,E107601,36217,Ronshausen,2,0,59.54,EUR
BT104397,1996-09-01,1996-09-05,E107590,36289,Friedewald,4,0,129.44,EUR
BT104398,1996-09-03,1996-09-03,E107601,36272,Niederaula,0,0,0.0,EUR
BT104403,1996-09-03,1996-09-08,E107601,36272,Niederaula,5,0,122.08,EUR
BT104408,1996-09-03,1996-09-05,E107590,36304,Alsfeld,2,0,48.36,EUR
BT104416,1996-09-03,1996-09-05,E107590,36289,Friedewald,2,0,71.72,EUR
BT104419,1996-09-04,1996-09-08,E107601,36219,Cornberg,4,0,140.24,EUR
BT104422,1996-09-05,1996-09-09,E107601,36219,Cornberg,4,0,107.13,EUR
BT104424,1996-09-06,1996-09-06,E107623,36272,Niederaula,0,0,0.0,EUR
BT104425,1996-09-11,1996-09-16,E107601,36251,Bad Hersfeld,5,0,157.07,EUR
BT104431,1996-09-11,1996-09-11,E107601,36266,Heringen,0,0,0.0,EUR
BT104433,1996-09-12,1996-09-16,E107590,36318,Schwalmtal,4,0,136.23,EUR
BT104440,1996-09-12,1996-09-12,E107590,36284,Hohenroda,0,0,0.0,EUR
BT104445,1996-09-12,1996-09-12,E107590,36287,Breitenbach,0,0,0.0,EUR
BT104447,1996-09-13,1996-09-13,E107601,36251,Bad Hersfeld,0,0,0.0,EUR
BT104453,1996-09-14,1996-09-15,E107623,36282,Hauneck,1,0,29.34,EUR
BT104458,1996-09-14,1996-09-19,E107623,36284,Hohenroda,5,0,170.97,EUR
BT104460,1996-09-16,1996-09-18,E107601,36219,Cornberg,2,0,67.55,EUR
BT104462,1996-09-16,1996-09-17,E107590,36318,Schwalmtal,1,0,33.04,EUR
BT104463,1996-09-17,1996-09-21,E107623,36272,Niederaula,4,0,116.94,EUR
BT104466,1996-09-18,1996-09-19,E107623,36280,Oberaula,1,0,30.22,EUR
BT104468,1996-09-18,1996-09-23,E107623,36275,Kirchheim,5,0,142.57,EUR
BT104472,1996-09-18,1996-09-22,E107590,36287,Breitenbach,4,0,134.65,EUR
BT104475,1996-09-20,1996-09-23,E107601,36219,Cornberg,3,0,81.92,EUR
BT104479,1996-09-21,1996-09-25,E107601,36219,Cornberg,4,0,125.45,EUR
BT104484,1996-09-21,1996-09-24,E107590,36289,Friedewald,3,0,72.48,EUR
BT104491,1996-09-21,1996-09-24,E107590,36287,Breitenbach,3,0,93.81,EUR
BT104499,1996-09-22,1996-09-25,E107623,36284,Hohenroda,3,0,96.0,EUR
BT104506,1996-09-22,1996-09-26,E107590,36284,Hohenroda,4,0,135.56,EUR
BT104513,1996-09-23,1996-09-23,E107601,36219,Cornberg,0,0,0.0,EUR
BT104521,1996-09-23,1996-09-27,E107623,36275,Kirchheim,4,0,108.23,EUR
BT104528,1996-09-24,1996-09-28,E107601,36272,Niederaula,4,0,135.94,EUR
BT104532,1996-09-24,1996-09-26,E107590,36286,Neuenstein,2,0,62.51,EUR
BT104534,1996-09-24,1996-09-29,E107590,36284,Hohenroda,5,0,167.28,EUR
BT104539,1996-09-25,1996-09-28,E107601,36219,Cornberg,3,0,100.24,EUR
BT104541,1996-09-25,1996-09-25,E107623,36277,Schenklengsfeld,0,0,0.0,EUR
BT104544,1996-09-27,1996-09-27,E107601,36269,Philippsthal,0,0,0.0,EUR
BT104547,1996-09-27,1996-09-27,E107601,36269,Philippsthal,0,0,0.0,EUR
BT104553,1996-09-28,1996-10-01,E107623,36282,Hauneck,3,0,96.86,EUR
BT104554,1996-09-29,1996-10-01,E107601,36251,Bad Hersfeld,2,0,54.8,EUR
BT104559,1996-09-30,1996-10-01,E107601,36217,Ronshausen,1,0,33.91,EUR
BT104561,1996-09-30,1996-10-04,E107601,36266,Heringen,4,0,111.91,EUR
BT104563,1996-10-01,1996-10-06,E107623,36277,Schenklengsfeld,5,0,158.25,EUR
BT104565,1996-10-02,1996-10-02,E107623,36282,Hauneck,0,0,0.0,EUR
BT104567,1996-10-04,1996-10-06,E107601,36217,Ronshausen,2,0,67.07,EUR
BT104573,1996-10-05,1996-10-09,E107590,36287,Breitenbach,4,0,140.43,EUR
BT104576,1996-10-06,1996-10-09,E107601,36219,Cornberg,3,0,99.53,EUR
BT104580,1996-10-06,1996-10-11,E107590,36318,Schwalmtal,5,0,174.49,EUR
BT104585,1996-10-06,1996-10-07,E107590,36304,Alsfeld,1,0,30.29,EUR
BT104586,1996-10-07,1996-10-12,E107623,36277,Schenklengsfeld,5,0,147.99,EUR
BT104592,1996-10-08,1996-10-13,E107601,36272,Niederaula,5,0,131.75,EUR
BT104594,1996-10-09,1996-10-11,E107601,36217,Ronshausen,2,0,49.58,EUR
BT104601,1996-10-09,1996-10-14,E107590,36318,Schwalmtal,5,0,156.82,EUR
BT104602,1996-10-09,1996-10-12,E107590,36286,Neuenstein,3,0,77.67,EUR
BT104607,1996-10-09,1996-10-09,E107590,36284,Hohenroda,0,0,0.0,EUR
BT104609,1996-10-10,1996-10-12,E107601,36272,Niederaula,2,0,65.38,EUR
BT104614,1996-10-10,1996-10-13,E107590,36287,Breitenbach,3,0,91.17,EUR
BT104621,1996-10-11,1996-10-15,E107601,36272,Niederaula,4,0,97.62,EUR
BT104625,1996-10-11,1996-10-13,E107590,36287,Breitenbach,2,0,52.44,EUR
BT104633,1996-10-12,1996-10-12,E107601,36266,Heringen,0,0,0.0,EUR
BT104634,1996-10-12,1996-10-16,E107623,36280,Oberaula,4,0,122.56,EUR
BT104642,1996-10-13,1996-10-17,E107601,36219,Cornberg,4,0,116.18,EUR
BT104648,1996-10-13,1996-10-18,E107623,36284,Hohenroda,5,0,125.95,EUR
BT104652,1996-10-13,1996-10-18,E107623,36280,Oberaula,5,0,139.57,EUR
BT104653,1996-10-14,1996-10-16,E107601,36266,Heringen,2,0,56.04,EUR
BT104655,1996-10-14,1996-10-17,E107623,36284,Hohenroda,3,0,89.67,EUR
BT104662,1996-10-14,1996-10-18,E107623,36282,Hauneck,4,0,122.53,EUR
BT104668,1996-10-15,1996-10-15,E107623,36275,Kirchheim,0,0,0.0,EUR
BT104674,1996-10-16,1996-10-21,E107601,36266,Heringen,5,0,158.22,EUR
BT104681,1996-10-16,1996-10-18,E107623,36277,Schenklengsfeld,2,0,52.57,EUR
BT104684,1996-10-17,1996-10-22,E107601,36251,Bad Hersfeld,5,0,160.87,EUR
BT104685,1996-10-17,1996-10-20,E107601,36251,Bad Hersfeld,3,0,78.14,EUR
BT104691,1996-10-17,1996-10-19,E107601,36219,Cornberg,2,0,48.53,EUR
BT104693,1996-10-17,1996-10-18,E107623,36280,Oberaula,1,0,24.64,EUR
BT104697,1996-10-18,1996-10-19,E107601,36269,Philippsthal,1,0,25.61,EUR
BT104704,1996-10-18,1996-10-21,E107623,36284,Hohenroda,3,0,104.71,EUR
BT104711,1996-10-18,1996-10-21,E107623,36275,Kirchheim,3,0,81.63,EUR
BT104719,1996-10-18,1996-10-22,E107590,36304,Alsfeld,4,0,131.86,EUR
BT104721,1996-10-19,1996-10-24,E107601,36266,Heringen,5,0,129.15,EUR
BT104724,1996-10-19,1996-10-21,E107590,36304,Alsfeld,2,0,50.68,EUR
BT104727,1996-10-21,1996-10-24,E107601,36251,Bad Hersfeld,3,0,74.2,EUR
BT104728,1996-10-21,1996-10-21,E107623,36272,Niederaula,0,0,0.0,EUR
BT104729,1996-10-23,1996-10-25,E107601,36219,Cornberg,2,0,63.85,EUR
BT104734,1996-10-23,1996-10-23,E107623,36284,Hohenroda,0,0,0.0,EUR
BT104736,1996-10-23,1996-10-25,E107590,36304,Alsfeld,2,0,69.24,EUR
BT104739,1996-10-24,1996-10-24,E107601,36272,Niederaula,0,0,0.0,EUR
BT104742,1996-10-24,1996-10-26,E107623,36284,Hohenroda,2,0,51.76,EUR
BT104743,1996-10-24,1996-10-26,E107590,36304,Alsfeld,2,0,55.23,EUR
BT104749,1996-10-25,1996-10-26,E107601,36272,Niederaula,1,0,30.46,EUR
BT104757,1996-10-25,1996-10-27,E107623,36282,Hauneck,2,0,68.93,EUR
BT104763,1996-10-26,1996-10-27,E107601,36217,Ronshausen,1,0,31.44,EUR
BT104767,1996-10-27,1996-10-27,E107601,36272,Niederaula,0,0,0.0,EUR
BT104769,1996-10-29,1996-10-31,E107623,36280,Oberaula,2,0,57.28,EUR
BT104775,1996-10-29,1996-10-30,E107623,36280,Oberaula,1,0,30.75,EUR
BT104783,1996-10-29,1996-10-29,E107590,36287,Breitenbach,0,0,0.0,EUR
BT104784,1996-10-30,1996-11-01,E107623,36284,Hohenroda,2,0,58.75,EUR
BT104787,1996-10-30,1996-10-30,E107590,36286,Neuenstein,0,0,0.0,EUR
BT104793,1996-10-30,1996-11-04,E107590,36287,Breitenbach,5,0,167.25,EUR
BT104797,1996-10-31,1996-11-04,E107601,36217,Ronshausen,4,0,96.87,EUR
BT104800,1996-11-01,1996-11-05,E107601,36266,Heringen,4,0,98.79,EUR
BT104805,1996-11-02,1996-11-05,E107601,36251,Bad Hersfeld,3,0,90.9,EUR
BT104812,1996-11-02,1996-11-02,E107590,36284,Hohenroda,0,0,0.0,EUR
BT104819,1996-11-04,1996-11-08,E107623,36277,Schenklengsfeld,4,0,133.79,EUR
BT104823,1996-11-06,1996-11-06,E107601,36219,Cornberg,0,0,0.0,EUR
BT104827,1996-11-06,1996-11-08,E107623,36275,Kirchheim,2,0,71.04,EUR
BT104835,1996-11-06,1996-11-11,E107623,36282,Hauneck,5,0,170.84,EUR
BT104838,1996-11-06,1996-11-09,E107590,36284,Hohenroda,3,0,95.47,EUR
BT104844,1996-11-06,1996-11-10,E107590,36284,Hohenroda,4,0,106.61,EUR
BT104852,1996-11-07,1996-11-11,E107601,36219,Cornberg,4,0,125.38,EUR
BT104859,1996-11-07,1996-11-11,E107623,36280,Oberaula,4,0,140.93,EUR
BT104864,1996-11-07,1996-11-11,E107590,36304,Alsfeld,4,0,120.24,EUR
BT104870,1996-11-09,1996-11-12,E107601,36272,Niederaula,3,0,89.96,EUR
BT104872,1996-11-09,1996-11-09,E107601,36251,Bad Hersfeld,0,0,0.0,EUR
BT104880,1996-11-09,1996-11-10,E107623,36275,Kirchheim,1,0,33.42,EUR
BT104884,1996-11-09,1996-11-10,E107590,36304,Alsfeld,1,0,32.0,EUR
BT104892,1996-11-10,1996-11-15,E107601,36217,Ronshausen,5,0,143.89,EUR
BT104898,1996-11-10,1996-11-13,E107623,36277,Schenklengsfeld,3,0,74.53,EUR
BT104902,1996-11-11,1996-11-15,E107590,36287,Breitenbach,4,0,130.13,EUR
BT104905,1996-11-12,1996-11-17,E107623,36272,Niederaula,5,0,154.7,EUR
BT104907,1996-11-13,1996-11-16,E107623,36282,Hauneck,3,0,96.0,EUR
BT104913,1996-11-13,1996-11-15,E107623,36284,Hohenroda,2,0,70.38,EUR
BT104919,1996-11-14,1996-11-16,E107601,36219,Cornberg,2,0,61.94,EUR
BT104925,1996-11-14,1996-11-17,E107623,36275,Kirchheim,3,0,100.52,EUR
BT104928,1996-11-14,1996-11-15,E107590,36286,Neuenstein,1,0,30.94,EUR
BT104931,1996-11-14,1996-11-17,E107590,36284,Hohenroda,3,0,77.71,EUR
BT104938,1996-11-15,1996-11-19,E107623,36277,Schenklengsfeld,4,0,111.19,EUR
BT104942,1996-11-15,1996-11-19,E107590,36287,Breitenbach,4,0,139.8,EUR
BT104943,1996-11-16,1996-11-16,E107601,36217,Ronshausen,0,0,0.0,EUR
BT104951,1996-11-16,1996-11-21,E107590,36318,Schwalmtal,5,0,169.56,EUR
BT104953,1996-11-17,1996-11-19,E107601,36272,Niederaula,2,0,51.41,EUR
BT104958,1996-11-17,1996-11-20,E107590,36289,Friedewald,3,0,73.11,EUR
BT104966,1996-11-18,1996-11-23,E107601,36251,Bad Hersfeld,5,0,146.32,EUR
BT104967,1996-11-18,1996-11-20,E107623,36284,Hohenroda,2,0,57.1,EUR
BT104973,1996-11-18,1996-11-18,E107590,36318,Schwalmtal,0,0,0.0,EUR
BT104979,1996-11-19,1996-11-19,E107601,36251,Bad Hersfeld,0,0,0.0,EUR
BT104981,1996-11-19,1996-11-21,E107590,36289,Friedewald,2,0,71.42,EUR
BT104984,1996-11-19,1996-11-23,E107590,36289,Friedewald,4,0,133.79,EUR
BT104990,1996-11-21,1996-11-26,E107623,36272,Niederaula,5,0,162.16,EUR
BT104998,1996-11-22,1996-11-22,E107601,36217,Ronshausen,0,0,0.0,EUR
BT105004,1996-11-23,1996-11-28,E107590,36318,Schwalmtal,5,0,124.81,EUR
BT105006,1996-11-24,1996-11-25,E107601,36269,Philippsthal,1,0,33.65,EUR
BT105007,1996-11-25,1996-11-27,E107601,36266,Heringen,2,0,64.5,EUR
BT105013,1996-11-25,1996-11-30,E107623,36277,Schenklengsfeld,5,0,179.87,EUR
BT105015,1996-11-25,1996-11-25,E107590,36284,Hohenroda,0,0,0.0,EUR
BT105020,1996-11-25,1996-11-30,E107590,36286,Neuenstein,5,0,157.74,EUR
BT105024,1996-11-27,1996-11-29,E107623,36272,Niederaula,2,0,60.9,EUR
BT105030,1996-11-27,1996-11-27,E107623,36280,Oberaula,0,0,0.0,EUR
BT105032,1996-11-27,1996-11-28,E107590,36286,Neuenstein,1,0,33.98,EUR
BT105038,1996-11-28,1996-12-02,E107623,36284,Hohenroda,4,0,135.89,EUR
BT105040,1996-11-28,1996-11-30,E107623,36282,Hauneck,2,0,67.34,EUR
BT105047,1996-11-29,1996-12-03,E107590,36289,Friedewald,4,0,104.62,EUR
BT105055,1996-11-30,1996-11-30,E107601,36266,Heringen,0,0,0.0,EUR
BT105056,1996-11-30,1996-12-01,E107623,36275,Kirchheim,1,0,24.41,EUR
BT105059,1996-12-01,1996-12-06,E107601,36219,Cornberg,5,0,134.44,EUR
BT105063,1996-12-03,1996-12-03,E107601,36272,Niederaula,0,0,0.0,EUR
BT105067,1996-12-04,1996-12-04,E107623,36272,Niederaula,0,0,0.0,EUR
BT105069,1996-12-07,1996-12-11,E107590,36304,Alsfeld,4,0,100.55,EUR
BT105070,1996-12-09,1996-12-13,E107601,36266,Heringen,4,0,114.86,EUR
BT105071,1996-12-09,1996-12-09,E107623,36284,Hohenroda,0,0,0.0,EUR
BT105077,1996-12-10,1996-12-15,E107601,36266,Heringen,5,0,133.96,EUR
BT105081,1996-12-10,1996-12-15,E107623,36284,Hohenroda,5,0,143.34,EUR
BT105085,1996-12-10,1996-12-13,E107590,36284,Hohenroda,3,0,79.93,EUR
BT105093,1996-12-11,1996-12-15,E107590,36287,Breitenbach,4,0,101.04,EUR
BT105101,1996-12-11,1996-12-15,E107590,36286,Neuenstein,4,0,108.9,EUR
BT105105,1996-12-11,1996-12-11,E107590,36284,Hohenroda,0,0,0.0,EUR
BT105112,1996-12-12,1996-12-14,E107601,36269,Philippsthal,2,0,71.34,EUR
BT105114,1996-12-12,1996-12-16,E107623,36277,Schenklengsfeld,4,0,138.37,EUR
BT105117,1996-12-12,1996-12-16,E107623,36280,Oberaula,4,0,136.65,EUR
BT105121,1996-12-12,1996-12-13,E107590,36318,Schwalmtal,1,0,27.64,EUR
BT105129,1996-12-13,1996-12-18,E107590,36284,Hohenroda,5,0,160.99,EUR
BT105134,1996-12-13,1996-12-18,E107590,36289,Friedewald,5,0,123.04,EUR
BT105137,1996-12-14,1996-12-14,E107623,36275,Kirchheim,0,0,0.0,EUR
BT105139,1996-12-14,1996-12-18,E107623,36282,Hauneck,4,0,126.67,EUR
BT105147,1996-12-15,1996-12-16,E107601,36217,Ronshausen,1,0,33.24,EUR
BT105154,1996-12-15,1996-12-19,E107623,36272,Niederaula,4,0,116.39,EUR
BT105157,1996-12-16,1996-12-21,E107601,36272,Niederaula,5,0,133.87,EUR
BT105160,1996-12-16,1996-12-20,E107590,36304,Alsfeld,4,0,102.22,EUR
BT105161,1996-12-17,1996-12-21,E107601,36251,Bad Hersfeld,4,0,99.36,EUR
BT105166,1996-12-17,1996-12-21,E107623,36277,Schenklengsfeld,4,0,120.32,EUR
BT105174,1996-12-17,1996-12-22,E107623,36277,Schenklengsfeld,5,0,139.48,EUR
BT105178,1996-12-18,1996-12-20,E107623,36275,Kirchheim,2,0,68.94,EUR
BT105183,1996-12-20,1996-12-22,E107623,36284,Hohenroda,2,0,69.7,EUR
BT105185,1996-12-21,1996-12-23,E107601,36251,Bad Hersfeld,2,0,68.09,EUR
BT105189,1996-12-21,1996-12-24,E107623,36275,Kirchheim,3,0,102.38,EUR
BT105190,1996-12-22,1996-12-23,E107623,36280,Oberaula,1,0,31.01,EUR
BT105192,1996-12-22,1996-12-26,E107623,36280,Oberaula,4,0,104.87,EUR
BT105194,1996-12-22,1996-12-25,E107623,36275,Kirchheim,3,0,80.03,EUR
BT105195,1996-12-23,1996-12-23,E107601,36251,Bad Hersfeld,0,0,0.0,EUR
BT105199,1996-12-23,1996-12-24,E107623,36275,Kirchheim,1,0,30.13,EUR
BT105204,1996-12-23,1996-12-25,E107623,36275,Kirchheim,2,0,60.39,EUR
BT105210,1996-12-24,1996-12-28,E107601,36269,Philippsthal,4,0,105.6,EUR
BT105217,1996-12-24,1996-12-24,E107601,36269,Philippsthal,0,0,0.0,EUR
BT105221,1996-12-25,1996-12-30,E107601,36217,Ronshausen,5,0,139.06,EUR
BT105227,1996-12-26,1996-12-29,E107601,36217,Ronshausen,3,0,94.72,EUR
BT105233,1996-12-27,1996-12-30,E107590,36286,Neuenstein,3,0,105.22,EUR
BT105240,1996-12-28,1996-12-28,E107590,36304,Alsfeld,0,0,0.0,EUR
BT105247,1996-12-29,1997-01-01,E107601,36219,Cornberg,3,0,84.9,EUR
BT105250,1996-12-31,1997-01-04,E107601,36251,Bad Hersfeld,4,0,109.99,EUR
BT105254,1996-12-31,1996-12-31,E107601,36251,Bad Hersfeld,0,0,0.0,EUR
BT105260,1996-12-31,1997-01-02,E107590,36304,Alsfeld,2,0,64.82,EUR
BT105266,1997-01-01,1997-01-06,E107601,36219,Cornberg,5,0,171.76,EUR
BT105273,1997-01-01,1997-01-05,E107601,36251,Bad Hersfeld,4,0,140.21,EUR
BT105281,1997-01-01,1997-01-01,E107590,36287,Breitenbach,0,0,0.0,EUR
BT105286,1997-01-02,1997-01-06,E107623,36280,Oberaula,4,0,114.8,EUR
BT105287,1997-01-02,1997-01-06,E107590,36287,Breitenbach,4,0,136.0,EUR
BT105288,1997-01-03,1997-01-07,E107623,36275,Kirchheim,4,0,107.05,EUR
BT105295,1997-01-03,1997-01-03,E107623,36277,Schenklengsfeld,0,0,0.0,EUR
BT105297,1997-01-04,1997-01-09,E107601,36269,Philippsthal,5,0,133.72,EUR
BT105302,1997-01-04,1997-01-05,E107623,36277,Schenklengsfeld,1,0,35.89,EUR
BT105309,1997-01-06,1997-01-09,E107601,36219,Cornberg,3,0,74.63,EUR
BT105315,1997-01-08,1997-01-10,E107601,36217,Ronshausen,2,0,57.45,EUR
BT105323,1997-01-08,1997-01-12,E107623,36277,Schenklengsfeld,4,0,133.03,EUR
BT105325,1997-01-08,1997-01-10,E107590,36286,Neuenstein,2,0,70.51,EUR
BT105333,1997-01-09,1997-01-11,E107623,36275,Kirchheim,2,0,63.79,EUR
BT105341,1997-01-10,1997-01-12,E107601,36266,Heringen,2,0,69.67,EUR
BT105344,1997-01-10,1997-01-11,E107590,36289,Friedewald,1,0,32.74,EUR
BT105348,1997-01-11,1997-01-12,E107590,36287,Breitenbach,1,0,24.67,EUR
BT105353,1997-01-11,1997-01-12,E107590,36289,Friedewald,1,0,26.59,EUR
BT105355,1997-01-11,1997-01-16,E107590,36287,Breitenbach,5,0,140.16,EUR
BT105361,1997-01-12,1997-01-17,E107623,36272,Niederaula,5,0,142.5,EUR
BT105365,1997-01-12,1997-01-13,E107590,36304,Alsfeld,1,0,26.82,EUR
BT105366,1997-01-13,1997-01-15,E107601,36269,Philippsthal,2,0,66.14,EUR
BT105370,1997-01-13,1997-01-14,E107590,36289,Friedewald,1,0,24.32,EUR
BT105375,1997-01-14,1997-01-15,E107623,36284,Hohenroda,1,0,29.49,EUR
BT105379,1997-01-15,1997-01-18,E107601,36217,Ronshausen,3,0,102.88,EUR
BT105385,1997-01-15,1997-01-18,E107623,36282,Hauneck,3,0,72.23,EUR
BT105386,1997-01-15,1997-01-15,E107590,36318,Schwalmtal,0,0,0.0,EUR
BT105392,1997-01-17,1997-01-20,E107601,36272,Niederaula,3,0,73.62,EUR
BT105399,1997-01-17,1997-01-18,E107601,36219,Cornberg,1,0,34.5,EUR
BT105407,1997-01-17,1997-01-20,E107623,36277,Schenklengsfeld,3,0,97.25,EUR
BT105411,1997-01-18,1997-01-21,E107623,36280,Oberaula,3,0,73.47,EUR
BT105419,1997-01-18,1997-01-21,E107623,36280,Oberaula,3,0,93.81,EUR
BT105421,1997-01-19,1997-01-23,E107623,36272,Niederaula,4,0,116.01,EUR
BT105424,1997-01-20,1997-01-24,E107601,36219,Cornberg,4,0,102.36,EUR
BT105430,1997-01-20,1997-01-24,E107590,36284,Hohenroda,4,0,110.18,EUR
BT105433,1997-01-20,1997-01-21,E107590,36304,Alsfeld,1,0,31.77,EUR
BT105441,1997-01-21,1997-01-21,E107623,36282,Hauneck,0,0,0.0,EUR
BT105445,1997-01-22,1997-01-27,E107601,36269,Philippsthal,5,0,148.28,EUR
BT105449,1997-01-22,1997-01-25,E107623,36284,Hohenroda,3,0,85.37,EUR
BT105455,1997-01-23,1997-01-25,E107623,36275,Kirchheim,2,0,61.3,EUR
BT105460,1997-01-23,1997-01-26,E107623,36284,Hohenroda,3,0,106.41,EUR
BT105464,1997-01-23,1997-01-23,E107590,36289,Friedewald,0,0,0.0,EUR
BT105465,1997-01-25,1997-01-29,E107601,36266,Heringen,4,0,137.47,EUR
BT105470,1997-01-25,1997-01-28,E107590,36318,Schwalmtal,3,0,77.28,EUR
BT105476,1997-01-26,1997-01-31,E107623,36280,Oberaula,5,0,177.25,EUR
BT105483,1997-01-26,1997-01-29,E107590,36289,Friedewald,3,0,72.49,EUR
BT105487,1997-01-27,1997-01-29,E107590,36304,Alsfeld,2,0,53.13,EUR
BT105494,1997-01-27,1997-01-31,E107590,36304,Alsfeld,4,0,132.87,EUR
BT105502,1997-01-27,1997-01-27,E107590,36318,Schwalmtal,0,0,0.0,EUR
BT105509,1997-01-28,1997-01-31,E107601,36251,Bad Hersfeld,3,0,75.3,EUR
BT105512,1997-01-28,1997-02-02,E107590,36289,Friedewald,5,0,164.89,EUR
BT105516,1997-01-29,1997-01-31,E107601,36219,Cornberg,2,0,63.14,EUR
BT105523,1997-01-29,1997-02-02,E107601,36219,Cornberg,4,0,101.93,EUR
BT105527,1997-01-29,1997-02-01,E107601,36269,Philippsthal,3,0,97.08,EUR
BT105533,1997-01-29,1997-02-01,E107590,36287,Breitenbach,3,0,86.85,EUR
BT105535,1997-01-30,1997-01-30,E107623,36275,Kirchheim,0,0,0.0,EUR
BT105541,1997-01-31,1997-01-31,E107623,36272,Niederaula,0,0,0.0,EUR
BT105544,1997-01-31,1997-02-03,E107623,36272,Niederaula,3,0,98.77,EUR
BT105546,1997-02-02,1997-02-03,E107601,36266,Heringen,1,0,28.39,EUR
BT105548,1997-02-02,1997-02-07,E107590,36286,Neuenstein,5,0,164.91,EUR
BT105556,1997-02-04,1997-02-08,E107601,36272,Niederaula,4,0,113.17,EUR
BT105561,1997-02-04,1997-02-05,E107623,36280,Oberaula,1,0,29.85,EUR
BT105567,1997-02-04,1997-02-08,E107590,36318,Schwalmtal,4,0,113.77,EUR
BT105574,1997-02-05,1997-02-06,E107623,36284,Hohenroda,1,0,28.42,EUR
BT105575,1997-02-05,1997-02-09,E107590,36318,Schwalmtal,4,0,126.85,EUR
BT105582,1997-02-06,1997-02-10,E107590,36284,Hohenroda,4,0,100.89,EUR
BT105586,1997-02-07,1997-02-07,E107623,36277,Schenklengsfeld,0,0,0.0,EUR
BT105591,1997-02-07,1997-02-12,E107623,36284,Hohenroda,5,0,165.08,EUR
BT105594,1997-02-08,1997-02-09,E107590,36304,Alsfeld,1,0,30.13,EUR
BT105597,1997-02-11,1997-02-16,E107590,36286,Neuenstein,5,0,154.52,EUR
BT105603,1997-02-12,1997-02-15,E107601,36251,Bad Hersfeld,3,0,83.71,EUR
BT105607,1997-02-13,1997-02-18,E107623,36280,Oberaula,5,0,121.04,EUR
BT105608,1997-02-14,1997-02-17,E107601,36269,Philippsthal,3,0,93.9,EUR
BT105615,1997-02-14,1997-02-16,E107623,36282,Hauneck,2,0,52.27,EUR
BT105623,1997-02-15,1997-02-20,E107601,36217,Ronshausen,5,0,173.47,EUR
BT105627,1997-02-16,1997-02-16,E107623,36284,Hohenroda,0,0,0.0,EUR
BT105632,1997-02-16,1997-02-16,E107623,36275,Kirchheim,0,0,0.0,EUR
BT105639,1997-02-16,1997-02-18,E107590,36289,Friedewald,2,0,59.06,EUR
BT105643,1997-02-16,1997-02-16,E107590,36286,Neuenstein,0,0,0.0,EUR
BT105649,1997-02-17,1997-02-17,E107623,36282,Hauneck,0,0,0.0,EUR
BT105654,1997-02-18,1997-02-23,E107590,36286,Neuenstein,5,0,122.3,EUR
BT105657,1997-02-18,1997-02-21,E107590,36304,Alsfeld,3,0,88.48,EUR
BT105662,1997-02-19,1997-02-22,E107623,36282,Hauneck,3,0,101.39,EUR
BT105666,1997-02-19,1997-02-21,E107623,36272,Niederaula,2,0,49.3,EUR
BT105672,1997-02-19,1997-02-24,E107590,36284,Hohenroda,5,0,137.4,EUR
BT105674,1997-02-19,1997-02-21,E107590,36284,Hohenroda,2,0,66.51,EUR
BT105677,1997-02-21,1997-02-25,E107601,36251,Bad Hersfeld,4,0,134.7,EUR
BT105683,1997-02-21,1997-02-26,E107623,36284,Hohenroda,5,0,168.12,EUR
BT105684,1997-02-22,1997-02-27,E107590,36284,Hohenroda,5,0,157.36,EUR
