FinanceProcessId,BranchId,Date,ProcessType,Costs,Currency
FP100451,B100007,2000-08-03,Technical support,170.87,EUR
FP100452,B100012,2000-08-03,Smoke detector control,413.73,EUR
FP100453,B100001,2000-08-09,Smoke detector control,363.44,EUR
FP100454,B100004,2000-08-09,Construction work,3634.69,EUR
FP100455,B100003,2000-08-17,Electrician,374.04,EUR
FP100456,B100002,2000-08-18,Construction work,2990.25,EUR
FP100457,B100014,2000-08-18,Plumbing service,2543.12,EUR
FP100458,B100004,2000-08-20,Minor repairs,23.38,EUR
FP100459,B100012,2000-08-20,Plumbing service,1087.38,EUR
FP100460,B100001,2000-08-21,Technical support,177.85,EUR
FP100461,B100009,2000-08-23,Ventilation repair,710.71,EUR
FP100462,B100011,2000-08-24,Electrician,215.83,EUR
FP100463,B100013,2000-08-27,Vehicle repair,1674.16,EUR
FP100464,B100005,2000-08-30,Window replacement,607.01,EUR
FP100465,B100001,2000-09-01,Electricity prepayment,1147.4,EUR
FP100466,B100001,2000-09-01,Water bill,442.8,EUR
FP100467,B100001,2000-09-01,Heating costs,393.64,EUR
FP100468,B100002,2000-09-01,Electricity prepayment,1577.02,EUR
FP100469,B100002,2000-09-01,Water bill,509.79,EUR
FP100470,B100002,2000-09-01,Heating costs,325.5,EUR
FP100471,B100003,2000-09-01,Electricity prepayment,1620.12,EUR
FP100472,B100003,2000-09-01,Water bill,437.11,EUR
FP100473,B100003,2000-09-01,Heating costs,419.9,EUR
FP100474,B100004,2000-09-01,Electricity prepayment,1438.63,EUR
FP100475,B100004,2000-09-01,Water bill,405.72,EUR
FP100476,B100004,2000-09-01,Heating costs,342.73,EUR
FP100477,B100005,2000-09-01,Electricity prepayment,1391.94,EUR
FP100478,B100005,2000-09-01,Water bill,375.05,EUR
FP100479,B100005,2000-09-01,Heating costs,276.52,EUR
FP100480,B100006,2000-09-01,Electricity prepayment,1489.28,EUR
FP100481,B100006,2000-09-01,Water bill,416.95,EUR
FP100482,B100006,2000-09-01,Heating costs,298.17,EUR
FP100483,B100007,2000-09-01,Electricity prepayment,1377.72,EUR
FP100484,B100007,2000-09-01,Water bill,480.32,EUR
FP100485,B100007,2000-09-01,Heating costs,367.33,EUR
FP100486,B100008,2000-09-01,Electricity prepayment,1515.64,EUR
FP100487,B100008,2000-09-01,Water bill,478.67,EUR
FP100488,B100008,2000-09-01,Heating costs,335.82,EUR
FP100489,B100009,2000-09-01,Electricity prepayment,1318.05,EUR
FP100490,B100009,2000-09-01,Water bill,314.24,EUR
FP100491,B100009,2000-09-01,Heating costs,312.2,EUR
FP100492,B100010,2000-09-01,Electricity prepayment,1542.85,EUR
FP100493,B100010,2000-09-01,Water bill,350.52,EUR
FP100494,B100010,2000-09-01,Heating costs,309.51,EUR
FP100495,B100011,2000-09-01,Electricity prepayment,1534.47,EUR
FP100496,B100011,2000-09-01,Water bill,495.33,EUR
FP100497,B100011,2000-09-01,Heating costs,426.77,EUR
FP100498,B100012,2000-09-01,Electricity prepayment,1585.35,EUR
FP100499,B100012,2000-09-01,Water bill,476.87,EUR
FP100500,B100012,2000-09-01,Heating costs,303.57,EUR
FP100501,B100013,2000-09-01,Electricity prepayment,1484.23,EUR
FP100502,B100013,2000-09-01,Water bill,323.45,EUR
FP100503,B100013,2000-09-01,Heating costs,302.7,EUR
FP100504,B100014,2000-09-01,Electricity prepayment,1113.99,EUR
FP100505,B100014,2000-09-01,Water bill,441.39,EUR
FP100506,B100014,2000-09-01,Heating costs,395.15,EUR
FP100507,B100015,2000-09-01,Electricity prepayment,1017.62,EUR
FP100508,B100015,2000-09-01,Water bill,319.66,EUR
FP100509,B100015,2000-09-01,Heating costs,363.8,EUR
FP100510,B100011,2000-09-02,Minor repairs,38.48,EUR
FP100511,B100002,2000-09-04,Heating engineer,409.7,EUR
FP100512,B100002,2000-09-07,Construction work,3634.22,EUR
FP100513,B100004,2000-09-11,Plumbing service,1331.71,EUR
FP100514,B100015,2000-09-12,Ventilation repair,856.52,EUR
FP100515,B100001,2000-09-14,Plumbing service,1016.79,EUR
FP100516,B100010,2000-09-16,Heating engineer,434.77,EUR
FP100517,B100001,2000-09-18,Construction work,3747.36,EUR
FP100518,B100006,2000-09-21,Smoke detector control,447.75,EUR
FP100519,B100014,2000-09-23,Construction work,3547.75,EUR
FP100520,B100001,2000-09-25,Plumbing service,2106.27,EUR
FP100521,B100011,2000-09-25,Vehicle repair,1191.17,EUR
FP100522,B100004,2000-09-26,Ventilation repair,1221.72,EUR
FP100523,B100001,2000-10-01,Electricity prepayment,1161.92,EUR
FP100524,B100001,2000-10-01,Water bill,493.12,EUR
FP100525,B100001,2000-10-01,Heating costs,349.49,EUR
FP100526,B100002,2000-10-01,Electricity prepayment,1054.31,EUR
FP100527,B100002,2000-10-01,Water bill,409.05,EUR
FP100528,B100002,2000-10-01,Heating costs,381.99,EUR
FP100529,B100003,2000-10-01,Electricity prepayment,1366.08,EUR
FP100530,B100003,2000-10-01,Water bill,363.13,EUR
FP100531,B100003,2000-10-01,Heating costs,310.21,EUR
FP100532,B100004,2000-10-01,Electricity prepayment,1162.48,EUR
FP100533,B100004,2000-10-01,Water bill,373.76,EUR
FP100534,B100004,2000-10-01,Heating costs,332.86,EUR
FP100535,B100005,2000-10-01,Electricity prepayment,1106.32,EUR
FP100536,B100005,2000-10-01,Water bill,464.53,EUR
FP100537,B100005,2000-10-01,Heating costs,273.78,EUR
FP100538,B100006,2000-10-01,Electricity prepayment,1281.67,EUR
FP100539,B100006,2000-10-01,Water bill,368.33,EUR
FP100540,B100006,2000-10-01,Heating costs,316.86,EUR
FP100541,B100007,2000-10-01,Electricity prepayment,1172.27,EUR
FP100542,B100007,2000-10-01,Water bill,471.55,EUR
FP100543,B100007,2000-10-01,Heating costs,364.65,EUR
FP100544,B100008,2000-10-01,Electricity prepayment,1644.48,EUR
FP100545,B100008,2000-10-01,Water bill,338.93,EUR
FP100546,B100008,2000-10-01,Heating costs,432.15,EUR
FP100547,B100009,2000-10-01,Electricity prepayment,1419.23,EUR
FP100548,B100009,2000-10-01,Water bill,393.79,EUR
FP100549,B100009,2000-10-01,Heating costs,405.26,EUR
FP100550,B100010,2000-10-01,Electricity prepayment,1239.22,EUR
FP100551,B100010,2000-10-01,Water bill,360.63,EUR
FP100552,B100010,2000-10-01,Heating costs,369.61,EUR
FP100553,B100011,2000-10-01,Electricity prepayment,1375.57,EUR
FP100554,B100011,2000-10-01,Water bill,468.79,EUR
FP100555,B100011,2000-10-01,Heating costs,269.53,EUR
FP100556,B100012,2000-10-01,Electricity prepayment,1521.65,EUR
FP100557,B100012,2000-10-01,Water bill,335.64,EUR
FP100558,B100012,2000-10-01,Heating costs,344.14,EUR
FP100559,B100013,2000-10-01,Electricity prepayment,1158.56,EUR
FP100560,B100013,2000-10-01,Water bill,382.94,EUR
FP100561,B100013,2000-10-01,Heating costs,346.64,EUR
FP100562,B100014,2000-10-01,Electricity prepayment,1622.22,EUR
FP100563,B100014,2000-10-01,Water bill,417.97,EUR
FP100564,B100014,2000-10-01,Heating costs,332.66,EUR
FP100565,B100015,2000-10-01,Electricity prepayment,1371.31,EUR
FP100566,B100015,2000-10-01,Water bill,393.13,EUR
FP100567,B100015,2000-10-01,Heating costs,419.66,EUR
FP100568,B100004,2000-10-03,Vehicle repair,1652.43,EUR
FP100569,B100002,2000-10-06,Construction work,3430.89,EUR
FP100570,B100005,2000-10-07,Window replacement,412.19,EUR
FP100571,B100005,2000-10-10,Smoke detector control,370.23,EUR
FP100572,B100011,2000-10-12,Window replacement,470.81,EUR
FP100573,B100013,2000-10-16,Minor repairs,45.46,EUR
FP100574,B100014,2000-10-16,Minor repairs,23.88,EUR
FP100575,B100009,2000-10-20,Ventilation repair,698.9,EUR
FP100576,B100012,2000-10-23,Construction work,3095.26,EUR
FP100577,B100003,2000-10-24,Plumbing service,781.66,EUR
FP100578,B100015,2000-10-25,Minor repairs,58.04,EUR
FP100579,B100001,2000-11-01,Electricity prepayment,1542.85,EUR
FP100580,B100001,2000-11-01,Water bill,307.71,EUR
FP100581,B100001,2000-11-01,Heating costs,276.17,EUR
FP100582,B100002,2000-11-01,Electricity prepayment,1657.08,EUR
FP100583,B100002,2000-11-01,Water bill,402.39,EUR
FP100584,B100002,2000-11-01,Heating costs,374.61,EUR
FP100585,B100003,2000-11-01,Electricity prepayment,1094.14,EUR
FP100586,B100003,2000-11-01,Water bill,431.88,EUR
FP100587,B100003,2000-11-01,Heating costs,306.77,EUR
FP100588,B100004,2000-11-01,Electricity prepayment,1072.12,EUR
FP100589,B100004,2000-11-01,Water bill,493.17,EUR
FP100590,B100004,2000-11-01,Heating costs,289.82,EUR
FP100591,B100005,2000-11-01,Electricity prepayment,1185.03,EUR
FP100592,B100005,2000-11-01,Water bill,334.83,EUR
FP100593,B100005,2000-11-01,Heating costs,403.23,EUR
FP100594,B100006,2000-11-01,Electricity prepayment,1515.06,EUR
FP100595,B100006,2000-11-01,Water bill,428.96,EUR
FP100596,B100006,2000-11-01,Heating costs,397.58,EUR
FP100597,B100007,2000-11-01,Electricity prepayment,1330.12,EUR
FP100598,B100007,2000-11-01,Water bill,462.87,EUR
FP100599,B100007,2000-11-01,Heating costs,337.93,EUR
FP100600,B100008,2000-11-01,Electricity prepayment,1583.74,EUR
FP100601,B100008,2000-11-01,Water bill,414.81,EUR
FP100602,B100008,2000-11-01,Heating costs,325.21,EUR
FP100603,B100009,2000-11-01,Electricity prepayment,1419.4,EUR
FP100604,B100009,2000-11-01,Water bill,387.61,EUR
FP100605,B100009,2000-11-01,Heating costs,425.01,EUR
FP100606,B100010,2000-11-01,Electricity prepayment,1199.27,EUR
FP100607,B100010,2000-11-01,Water bill,317.82,EUR
FP100608,B100010,2000-11-01,Heating costs,445.84,EUR
FP100609,B100011,2000-11-01,Electricity prepayment,1096.42,EUR
FP100610,B100011,2000-11-01,Water bill,381.85,EUR
FP100611,B100011,2000-11-01,Heating costs,361.0,EUR
FP100612,B100012,2000-11-01,Electricity prepayment,1634.06,EUR
FP100613,B100012,2000-11-01,Water bill,492.61,EUR
FP100614,B100012,2000-11-01,Heating costs,353.9,EUR
FP100615,B100013,2000-11-01,Electricity prepayment,1581.08,EUR
FP100616,B100013,2000-11-01,Water bill,459.81,EUR
FP100617,B100013,2000-11-01,Heating costs,370.3,EUR
FP100618,B100014,2000-11-01,Electricity prepayment,1538.68,EUR
FP100619,B100014,2000-11-01,Water bill,460.17,EUR
FP100620,B100014,2000-11-01,Heating costs,444.25,EUR
FP100621,B100015,2000-11-01,Electricity prepayment,1159.54,EUR
FP100622,B100015,2000-11-01,Water bill,448.07,EUR
FP100623,B100015,2000-11-01,Heating costs,376.34,EUR
FP100624,B100008,2000-11-01,Construction work,2729.42,EUR
FP100625,B100012,2000-11-01,Plumbing service,4032.48,EUR
FP100626,B100014,2000-11-01,Technical support,244.97,EUR
FP100627,B100012,2000-11-03,Technical support,237.43,EUR
FP100628,B100006,2000-11-07,Smoke detector control,357.44,EUR
FP100629,B100005,2000-11-13,Technical support,162.05,EUR
FP100630,B100008,2000-11-16,Electrician,309.85,EUR
FP100631,B100014,2000-11-24,Electrician,276.79,EUR
FP100632,B100001,2000-11-27,Heating engineer,403.17,EUR
FP100633,B100009,2000-11-27,Minor repairs,76.77,EUR
FP100634,B100001,2000-12-01,Electricity prepayment,1526.67,EUR
FP100635,B100001,2000-12-01,Water bill,308.21,EUR
FP100636,B100001,2000-12-01,Heating costs,863.66,EUR
FP100637,B100002,2000-12-01,Electricity prepayment,1600.67,EUR
FP100638,B100002,2000-12-01,Water bill,456.26,EUR
FP100639,B100002,2000-12-01,Heating costs,719.76,EUR
FP100640,B100003,2000-12-01,Electricity prepayment,1111.21,EUR
FP100641,B100003,2000-12-01,Water bill,387.28,EUR
FP100642,B100003,2000-12-01,Heating costs,877.66,EUR
FP100643,B100004,2000-12-01,Electricity prepayment,1412.49,EUR
FP100644,B100004,2000-12-01,Water bill,329.26,EUR
FP100645,B100004,2000-12-01,Heating costs,688.77,EUR
FP100646,B100005,2000-12-01,Electricity prepayment,1533.17,EUR
FP100647,B100005,2000-12-01,Water bill,416.96,EUR
FP100648,B100005,2000-12-01,Heating costs,682.21,EUR
FP100649,B100006,2000-12-01,Electricity prepayment,1543.48,EUR
FP100650,B100006,2000-12-01,Water bill,308.2,EUR
FP100651,B100006,2000-12-01,Heating costs,792.45,EUR
FP100652,B100007,2000-12-01,Electricity prepayment,1491.95,EUR
FP100653,B100007,2000-12-01,Water bill,407.46,EUR
FP100654,B100007,2000-12-01,Heating costs,656.29,EUR
FP100655,B100008,2000-12-01,Electricity prepayment,1627.6,EUR
FP100656,B100008,2000-12-01,Water bill,385.1,EUR
FP100657,B100008,2000-12-01,Heating costs,969.25,EUR
FP100658,B100009,2000-12-01,Electricity prepayment,1596.66,EUR
FP100659,B100009,2000-12-01,Water bill,462.84,EUR
FP100660,B100009,2000-12-01,Heating costs,740.42,EUR
FP100661,B100010,2000-12-01,Electricity prepayment,1408.04,EUR
FP100662,B100010,2000-12-01,Water bill,501.04,EUR
FP100663,B100010,2000-12-01,Heating costs,790.2,EUR
FP100664,B100011,2000-12-01,Electricity prepayment,1162.15,EUR
FP100665,B100011,2000-12-01,Water bill,375.41,EUR
FP100666,B100011,2000-12-01,Heating costs,814.65,EUR
FP100667,B100012,2000-12-01,Electricity prepayment,1627.14,EUR
FP100668,B100012,2000-12-01,Water bill,398.84,EUR
FP100669,B100012,2000-12-01,Heating costs,1011.44,EUR
FP100670,B100013,2000-12-01,Electricity prepayment,1262.44,EUR
FP100671,B100013,2000-12-01,Water bill,429.21,EUR
FP100672,B100013,2000-12-01,Heating costs,901.97,EUR
FP100673,B100014,2000-12-01,Electricity prepayment,1471.37,EUR
FP100674,B100014,2000-12-01,Water bill,456.15,EUR
FP100675,B100014,2000-12-01,Heating costs,791.97,EUR
FP100676,B100015,2000-12-01,Electricity prepayment,1300.55,EUR
FP100677,B100015,2000-12-01,Water bill,502.8,EUR
FP100678,B100015,2000-12-01,Heating costs,1018.35,EUR
FP100679,B100014,2000-12-02,Window replacement,661.1,EUR
FP100680,B100011,2000-12-06,Vehicle repair,2005.38,EUR
FP100681,B100007,2000-12-07,Construction work,3556.26,EUR
FP100682,B100008,2000-12-07,Plumbing service,2676.6,EUR
FP100683,B100013,2000-12-09,Vehicle repair,2023.5,EUR
FP100684,B100013,2000-12-11,Technical support,247.69,EUR
FP100685,B100002,2000-12-14,Heating engineer,391.84,EUR
FP100686,B100013,2000-12-22,Heating engineer,433.73,EUR
FP100687,B100006,2000-12-26,Smoke detector control,447.02,EUR
FP100688,B100001,2000-12-28,Minor repairs,86.95,EUR
FP100689,B100001,2000-12-31,Electricity reimbursement,-1209.68,EUR
FP100690,B100002,2000-12-31,Electricity additional payment,1598.22,EUR
FP100691,B100003,2000-12-31,Electricity reimbursement,-1431.34,EUR
FP100692,B100004,2000-12-31,Electricity reimbursement,-1167.44,EUR
FP100693,B100005,2000-12-31,Electricity reimbursement,-1303.58,EUR
FP100694,B100006,2000-12-31,Electricity additional payment,1436.46,EUR
FP100695,B100007,2000-12-31,Electricity reimbursement,-1106.76,EUR
FP100696,B100008,2000-12-31,Electricity reimbursement,-1212.65,EUR
FP100697,B100009,2000-12-31,Electricity additional payment,1552.7,EUR
FP100698,B100010,2000-12-31,Electricity reimbursement,-1155.53,EUR
FP100699,B100011,2000-12-31,Electricity additional payment,1445.56,EUR
FP100700,B100012,2000-12-31,Electricity reimbursement,-1174.35,EUR
FP100701,B100013,2000-12-31,Electricity reimbursement,-1264.88,EUR
FP100702,B100014,2000-12-31,Electricity reimbursement,-1251.9,EUR
FP100703,B100015,2000-12-31,Electricity additional payment,1330.4,EUR
FP100704,B100001,2001-01-01,Office rent,97685.75,EUR
FP100705,B100001,2001-01-01,Electricity prepayment,1371.08,EUR
FP100706,B100001,2001-01-01,Water bill,502.34,EUR
FP100707,B100001,2001-01-01,Heating costs,492.8,EUR
FP100708,B100002,2001-01-01,Office rent,50644.59,EUR
FP100709,B100002,2001-01-01,Electricity prepayment,1111.71,EUR
FP100710,B100002,2001-01-01,Water bill,412.22,EUR
FP100711,B100002,2001-01-01,Heating costs,468.36,EUR
FP100712,B100003,2001-01-01,Office rent,94542.7,EUR
FP100713,B100003,2001-01-01,Electricity prepayment,1539.46,EUR
FP100714,B100003,2001-01-01,Water bill,478.8,EUR
FP100715,B100003,2001-01-01,Heating costs,515.72,EUR
FP100716,B100004,2001-01-01,Office rent,61194.76,EUR
FP100717,B100004,2001-01-01,Electricity prepayment,1547.86,EUR
FP100718,B100004,2001-01-01,Water bill,464.14,EUR
FP100719,B100004,2001-01-01,Heating costs,419.78,EUR
FP100720,B100005,2001-01-01,Office rent,55040.28,EUR
FP100721,B100005,2001-01-01,Electricity prepayment,1257.22,EUR
FP100722,B100005,2001-01-01,Water bill,312.53,EUR
FP100723,B100005,2001-01-01,Heating costs,340.72,EUR
FP100724,B100006,2001-01-01,Office rent,59511.92,EUR
FP100725,B100006,2001-01-01,Electricity prepayment,1220.03,EUR
FP100726,B100006,2001-01-01,Water bill,332.16,EUR
FP100727,B100006,2001-01-01,Heating costs,500.15,EUR
FP100728,B100007,2001-01-01,Office rent,65656.52,EUR
FP100729,B100007,2001-01-01,Electricity prepayment,1383.38,EUR
FP100730,B100007,2001-01-01,Water bill,372.92,EUR
FP100731,B100007,2001-01-01,Heating costs,445.13,EUR
FP100732,B100008,2001-01-01,Office rent,67282.66,EUR
FP100733,B100008,2001-01-01,Electricity prepayment,1339.4,EUR
FP100734,B100008,2001-01-01,Water bill,346.53,EUR
FP100735,B100008,2001-01-01,Heating costs,337.39,EUR
FP100736,B100009,2001-01-01,Office rent,70120.35,EUR
FP100737,B100009,2001-01-01,Electricity prepayment,1591.53,EUR
FP100738,B100009,2001-01-01,Water bill,422.49,EUR
FP100739,B100009,2001-01-01,Heating costs,369.11,EUR
FP100740,B100010,2001-01-01,Office rent,85496.95,EUR
FP100741,B100010,2001-01-01,Electricity prepayment,1221.55,EUR
FP100742,B100010,2001-01-01,Water bill,315.32,EUR
FP100743,B100010,2001-01-01,Heating costs,389.17,EUR
FP100744,B100011,2001-01-01,Office rent,84347.3,EUR
FP100745,B100011,2001-01-01,Electricity prepayment,1345.89,EUR
FP100746,B100011,2001-01-01,Water bill,321.73,EUR
FP100747,B100011,2001-01-01,Heating costs,493.92,EUR
FP100748,B100012,2001-01-01,Office rent,86049.92,EUR
FP100749,B100012,2001-01-01,Electricity prepayment,1173.33,EUR
FP100750,B100012,2001-01-01,Water bill,476.43,EUR
FP100751,B100012,2001-01-01,Heating costs,322.32,EUR
FP100752,B100013,2001-01-01,Office rent,90182.91,EUR
FP100753,B100013,2001-01-01,Electricity prepayment,1306.26,EUR
FP100754,B100013,2001-01-01,Water bill,491.85,EUR
FP100755,B100013,2001-01-01,Heating costs,373.13,EUR
FP100756,B100014,2001-01-01,Office rent,90281.75,EUR
FP100757,B100014,2001-01-01,Electricity prepayment,1216.61,EUR
FP100758,B100014,2001-01-01,Water bill,494.62,EUR
FP100759,B100014,2001-01-01,Heating costs,482.27,EUR
FP100760,B100015,2001-01-01,Office rent,88713.86,EUR
FP100761,B100015,2001-01-01,Electricity prepayment,1039.92,EUR
FP100762,B100015,2001-01-01,Water bill,509.0,EUR
FP100763,B100015,2001-01-01,Heating costs,436.55,EUR
FP100764,B100007,2001-01-02,Vehicle repair,1322.74,EUR
FP100765,B100009,2001-01-06,Smoke detector control,444.32,EUR
FP100766,B100011,2001-01-09,Technical support,170.88,EUR
FP100767,B100008,2001-01-10,Ventilation repair,776.84,EUR
FP100768,B100012,2001-01-15,Vehicle repair,1560.95,EUR
FP100769,B100003,2001-01-16,Construction work,3791.48,EUR
FP100770,B100005,2001-01-16,Minor repairs,49.97,EUR
FP100771,B100001,2001-02-01,Electricity prepayment,1070.65,EUR
FP100772,B100001,2001-02-01,Water bill,499.35,EUR
FP100773,B100001,2001-02-01,Heating costs,512.23,EUR
FP100774,B100002,2001-02-01,Electricity prepayment,1031.4,EUR
FP100775,B100002,2001-02-01,Water bill,349.81,EUR
FP100776,B100002,2001-02-01,Heating costs,461.96,EUR
FP100777,B100003,2001-02-01,Electricity prepayment,1283.61,EUR
FP100778,B100003,2001-02-01,Water bill,349.89,EUR
FP100779,B100003,2001-02-01,Heating costs,347.05,EUR
FP100780,B100004,2001-02-01,Electricity prepayment,1032.71,EUR
FP100781,B100004,2001-02-01,Water bill,432.36,EUR
FP100782,B100004,2001-02-01,Heating costs,465.58,EUR
FP100783,B100005,2001-02-01,Electricity prepayment,1303.85,EUR
FP100784,B100005,2001-02-01,Water bill,413.74,EUR
FP100785,B100005,2001-02-01,Heating costs,415.01,EUR
FP100786,B100006,2001-02-01,Electricity prepayment,1086.6,EUR
FP100787,B100006,2001-02-01,Water bill,360.55,EUR
FP100788,B100006,2001-02-01,Heating costs,514.51,EUR
FP100789,B100007,2001-02-01,Electricity prepayment,1581.33,EUR
FP100790,B100007,2001-02-01,Water bill,457.48,EUR
FP100791,B100007,2001-02-01,Heating costs,419.84,EUR
FP100792,B100008,2001-02-01,Electricity prepayment,1028.44,EUR
FP100793,B100008,2001-02-01,Water bill,359.79,EUR
FP100794,B100008,2001-02-01,Heating costs,315.81,EUR
FP100795,B100009,2001-02-01,Electricity prepayment,1020.91,EUR
FP100796,B100009,2001-02-01,Water bill,509.72,EUR
